/home/zck7060/anaconda3/envs/mujoco/lib/python3.7/site-packages/tianshou/env/pettingzoo_env.py:15: DeprecationWarning: You are using PettingZoo 1.12.0. Future tianshou versions may not support PettingZoo<1.21.0. Consider upgrading your PettingZoo version.
  f"Consider upgrading your PettingZoo version.", DeprecationWarning
Episode 215, Reward 19.4
Episode 215, Reward 19.35
Episode 215, Reward -24
Episode 215, Reward -61
Episode 215, Reward 125.35
Episode 216, Reward 109.4
Episode 216, Reward 119.0
Episode 216, Reward 111.45
Episode 216, Reward 120.1
Episode 216, Reward 106.35
Episode 217, Reward 7.35
Episode 217, Reward 35.349999999999994
Episode 217, Reward 8.05
Episode 217, Reward 5.75
Episode 217, Reward 3.0
Episode 218, Reward -8
Episode 218, Reward 125.75
Episode 218, Reward 19.4
Episode 218, Reward 12.0
Episode 218, Reward 24.0
Episode 219, Reward -26.95
Episode 219, Reward -26.25
Episode 219, Reward -27.3
Episode 219, Reward -26.95
Episode 219, Reward -27.65
Episode 220, Reward 12.7
Episode 220, Reward 1.4
Episode 220, Reward 13.35
Episode 220, Reward -5
Episode 220, Reward 7.75
Episode 221, Reward 12.0
Episode 221, Reward 25.75
Episode 221, Reward 12.0
Episode 221, Reward 14.35
Episode 221, Reward 12.0
Episode 222, Reward 12.35
Episode 222, Reward 12.0
Episode 222, Reward 14.7
Episode 222, Reward 12.7
Episode 222, Reward 14.7
Episode 223, Reward 0.0
Episode 223, Reward 2.35
Episode 223, Reward 0.0
Episode 223, Reward 8.4
Episode 223, Reward 0.35
Episode 224, Reward 18.0
Episode 224, Reward 7.05
Episode 224, Reward 119.35
Episode 224, Reward 7.05
Episode 224, Reward 6.0
Episode 225, Reward -15.0
Episode 225, Reward -9.0
Episode 225, Reward -14.65
Episode 225, Reward -15.0
Episode 225, Reward -33
Episode 226, Reward 122.35
Episode 226, Reward 6.7
Episode 226, Reward 6.0
Episode 226, Reward 9.35
Episode 226, Reward 16.7
Episode 227, Reward 18.35
Episode 227, Reward 18.35
Episode 227, Reward 54.05
Episode 227, Reward 26.4
Episode 227, Reward 19.05
Episode 228, Reward 0.7
Episode 228, Reward -46
Episode 228, Reward 17.0
Episode 228, Reward 6.7
Episode 228, Reward -16
Episode 229, Reward -4
Episode 229, Reward 7.35
Episode 229, Reward 12.35
Episode 229, Reward 13.0
Episode 229, Reward 1.4
Episode 230, Reward 13.0
Episode 230, Reward 119.05
Episode 230, Reward -16
Episode 230, Reward 6.7
Episode 230, Reward 1.4
Episode 231, Reward 12.0
Episode 231, Reward -6
Episode 231, Reward 14.0
Episode 231, Reward 9.05
Episode 231, Reward 4
Episode 232, Reward 6.0
Episode 232, Reward 7.35
Episode 232, Reward 8.05
Episode 232, Reward 6.0
Episode 232, Reward 6.0
Episode 233, Reward 13.0
Episode 233, Reward 6.0
Episode 233, Reward -12
Episode 233, Reward 0.35
Episode 233, Reward 21.0
Episode 234, Reward 3.4
Episode 234, Reward 0.0
Episode 234, Reward 1.4
Episode 234, Reward 1.4
Episode 234, Reward 107.05
Episode 235, Reward 12.0
Episode 235, Reward 15.0
Episode 235, Reward 16.4
Episode 235, Reward 119.05
Episode 235, Reward 15.0
Episode 236, Reward 9.0
Episode 236, Reward 16.75
Episode 236, Reward 113.7
Episode 236, Reward -21
Episode 236, Reward 6.0
Episode 237, Reward 14.7
Episode 237, Reward 120.0
Episode 237, Reward 17.0
Episode 237, Reward 12.0
Episode 237, Reward 116.35
Episode 238, Reward 12.0
Episode 238, Reward 16.75
Episode 238, Reward 12.7
Episode 238, Reward 14.4
Episode 238, Reward 12.7
Episode 239, Reward -4.65
Episode 239, Reward -2.0
Episode 239, Reward -70
Episode 239, Reward -51
Episode 239, Reward -14
Episode 240, Reward 7.05
Episode 240, Reward -38
Episode 240, Reward 106
Episode 240, Reward 6.0
Episode 240, Reward 3.05
Episode 241, Reward -4
Episode 241, Reward 120.75
Episode 241, Reward 18.0
Episode 241, Reward 18.0
Episode 241, Reward 24.7
Episode 242, Reward -54
Episode 242, Reward -19
Episode 242, Reward 10.1
Episode 242, Reward 4.75
Episode 242, Reward 7.35
Episode 243, Reward -11
Episode 243, Reward 7.4
Episode 243, Reward 1.35
Episode 243, Reward 7.35
Episode 243, Reward 6.35
Episode 244, Reward 15.0
Episode 244, Reward 14.05
Episode 244, Reward 13.7
Episode 244, Reward 13.35
Episode 244, Reward 13.7
Episode 245, Reward 19.05
Episode 245, Reward 13.4
Episode 245, Reward 18.0
Episode 245, Reward 18.35
Episode 245, Reward 117.0
Episode 246, Reward 0.0
Episode 246, Reward 6.7
Episode 246, Reward 6.0
Episode 246, Reward 107.7
Episode 246, Reward 6.0
Episode 247, Reward 7.4
Episode 247, Reward 18.0
Episode 247, Reward 113.0
Episode 247, Reward 7.4
Episode 247, Reward 112.7
Episode 248, Reward 19.05
Episode 248, Reward 113.0
Episode 248, Reward 12.35
Episode 248, Reward 118.7
Episode 248, Reward 6.0
Episode 249, Reward 18.0
Episode 249, Reward 20.1
Episode 249, Reward 18.0
Episode 249, Reward 24.35
Episode 249, Reward 19.05
Episode 250, Reward 12.35
Episode 250, Reward 119.05
Episode 250, Reward 6.35
Episode 250, Reward 0.7
Episode 250, Reward 10
Episode 251, Reward 12.7
Episode 251, Reward 12.7
Episode 251, Reward 6.0
Episode 251, Reward 15.7
Episode 251, Reward 6.35
Episode 252, Reward 12.0
Episode 252, Reward 13.35
Episode 252, Reward 18.0
Episode 252, Reward 17.0
Episode 252, Reward 6.7
Episode 253, Reward 0.0
Episode 253, Reward 50.699999999999996
Episode 253, Reward 1.0499999999999998
Episode 253, Reward 7.4
Episode 253, Reward 7.4
Episode 254, Reward 12.0
Episode 254, Reward 12.35
Episode 254, Reward 6.35
Episode 254, Reward 6.35
Episode 254, Reward 6.0
Episode 255, Reward 12.35
Episode 255, Reward 12.0
Episode 255, Reward 12.35
Episode 255, Reward 13.05
Episode 255, Reward 119.05
Episode 256, Reward 6.0
Episode 256, Reward 6.35
Episode 256, Reward 6.0
Episode 256, Reward 112.0
Episode 256, Reward 6.35
Episode 257, Reward 14.05
Episode 257, Reward 13.0
Episode 257, Reward 119.35
Episode 257, Reward 13.0
Episode 257, Reward 19.0
Episode 258, Reward 7.05
Episode 258, Reward 113.0
Episode 258, Reward 7.35
Episode 258, Reward 18.7
Episode 258, Reward 13.0
Episode 259, Reward 113.0
Episode 259, Reward 8.4
Episode 259, Reward 12.35
Episode 259, Reward 13.35
Episode 259, Reward 14.0
Episode 260, Reward 6.35
Episode 260, Reward 12.7
Episode 260, Reward 17.0
Episode 260, Reward 10.0
Episode 260, Reward 6.0
Episode 261, Reward 18.35
Episode 261, Reward 14.4
Episode 261, Reward 20.0
Episode 261, Reward -30
Episode 261, Reward 113.7
Episode 262, Reward 8.1
Episode 262, Reward 27.05
Episode 262, Reward -60
Episode 262, Reward 14.75
Episode 262, Reward 6.0
Episode 263, Reward 114.0
Episode 263, Reward 112.0
Episode 263, Reward 113.35
Episode 263, Reward 113.35
Episode 263, Reward 119.35
Episode 264, Reward 0.0
Episode 264, Reward 0.35
Episode 264, Reward 1.0499999999999998
Episode 264, Reward 6.0
Episode 264, Reward 6.0
Episode 265, Reward 10.0
Episode 265, Reward 4.05
Episode 265, Reward 9.0
Episode 265, Reward 8.0
Episode 265, Reward 3.35
Episode 266, Reward -21.9
Episode 266, Reward -17.65
Episode 266, Reward -12.0
Episode 266, Reward -10.95
Episode 266, Reward -23.65
Episode 267, Reward 6.0
Episode 267, Reward 6.0
Episode 267, Reward 6.0
Episode 267, Reward 6.0
Episode 267, Reward 7.4
Episode 268, Reward 6.0
Episode 268, Reward 8.1
Episode 268, Reward 0.35
Episode 268, Reward -28
Episode 268, Reward 106.35
Episode 269, Reward 0.0
Episode 269, Reward 1.75
Episode 269, Reward 6.7
Episode 269, Reward 0.35
Episode 269, Reward 6.4
Episode 270, Reward 1.0499999999999998
Episode 270, Reward -51
Episode 270, Reward 106.0
Episode 270, Reward 12.0
Episode 270, Reward 112.7
Episode 271, Reward 26.0
Episode 271, Reward 48.349999999999994
Episode 271, Reward 25.05
Episode 271, Reward 13.7
Episode 271, Reward 25.0
Episode 272, Reward 6
Episode 272, Reward 6
Episode 272, Reward 19.05
Episode 272, Reward 18.35
Episode 272, Reward 18.0
Episode 273, Reward 17.0
Episode 273, Reward 107.75
Episode 273, Reward 16.0
Episode 273, Reward -66
Episode 273, Reward 17.4
Episode 274, Reward 7.4
Episode 274, Reward 12.7
Episode 274, Reward -50
Episode 274, Reward 13.75
Episode 274, Reward 18.0
Episode 275, Reward 18.7
Episode 275, Reward -21
Episode 275, Reward 6.0
Episode 275, Reward 12.0
Episode 275, Reward 14.75
Episode 276, Reward 0.35
Episode 276, Reward 0.0
Episode 276, Reward 0.0
Episode 276, Reward 0.0
Episode 276, Reward 7.0
Episode 277, Reward 17.0
Episode 277, Reward 19.0
Episode 277, Reward 20.05
Episode 277, Reward 13.7
Episode 277, Reward 24.7
Episode 278, Reward 13.4
Episode 278, Reward 15.4
Episode 278, Reward 15.0
Episode 278, Reward 21.35
Episode 278, Reward -39
Episode 279, Reward 20.7
Episode 279, Reward 19.7
Episode 279, Reward 14.7
Episode 279, Reward 25.35
Episode 279, Reward 14.4
Episode 280, Reward 18.35
Episode 280, Reward 6.35
Episode 280, Reward 8
Episode 280, Reward 8.0
Episode 280, Reward 113.0
Episode 281, Reward 32.35
Episode 281, Reward 37.7
Episode 281, Reward 31.0
Episode 281, Reward 31.7
Episode 281, Reward 31.7
Episode 282, Reward 18.7
Episode 282, Reward 13.4
Episode 282, Reward 114.0
Episode 282, Reward 8
Episode 282, Reward 14.0
Episode 283, Reward 12.0
Episode 283, Reward 113.05
Episode 283, Reward -17
Episode 283, Reward 8.4
Episode 283, Reward -23
Episode 284, Reward 119.35
Episode 284, Reward -22
Episode 284, Reward 16.35
Episode 284, Reward -14
Episode 284, Reward 15.0
Episode 285, Reward -28
Episode 285, Reward 17.7
Episode 285, Reward 130.4
Episode 285, Reward 12.0
Episode 285, Reward 20.35
Episode 286, Reward 7.35
Episode 286, Reward -47
Episode 286, Reward 6.0
Episode 286, Reward 14.0
Episode 286, Reward 24.35
Episode 287, Reward -28
Episode 287, Reward 9.35
Episode 287, Reward 12.7
Episode 287, Reward 24.7
Episode 287, Reward 3.7
Episode 288, Reward 7.05
Episode 288, Reward 9.75
Episode 288, Reward 13.0
Episode 288, Reward 6.35
Episode 288, Reward 8.0
Episode 289, Reward 15.0
Episode 289, Reward 13.0
Episode 289, Reward 7.05
Episode 289, Reward 112.35
Episode 289, Reward 12.0
Episode 290, Reward 24.4
Episode 290, Reward 9.0
Episode 290, Reward 101
Episode 290, Reward 112.7
Episode 290, Reward 18.1
Episode 291, Reward 0.0
Episode 291, Reward 68
Episode 291, Reward 113.0
Episode 291, Reward 13.05
Episode 291, Reward -66
Episode 292, Reward 114.0
Episode 292, Reward 113.0
Episode 292, Reward 14.7
Episode 292, Reward 1
Episode 292, Reward 6.35
Episode 293, Reward -21.25
Episode 293, Reward -22.65
Episode 293, Reward -22.3
Episode 293, Reward -23.0
Episode 293, Reward -21.95
Episode 294, Reward -10.55
Episode 294, Reward -55
Episode 294, Reward -11.6
Episode 294, Reward -4.95
Episode 294, Reward -1.0
Episode 295, Reward -10
Episode 295, Reward 6.7
Episode 295, Reward 13.75
Episode 295, Reward 12.0
Episode 295, Reward 41.699999999999996
Episode 296, Reward 0.0
Episode 296, Reward 2.4499999999999997
Episode 296, Reward 10.35
Episode 296, Reward 7.05
Episode 296, Reward 6.0
Episode 297, Reward 13.0
Episode 297, Reward 15.0
Episode 297, Reward -7
Episode 297, Reward 15.35
Episode 297, Reward 12.0
Episode 298, Reward 109.0
Episode 298, Reward -23
Episode 298, Reward 110.05
Episode 298, Reward 6.7
Episode 298, Reward -13
Episode 299, Reward 52.699999999999996
Episode 299, Reward 24.0
Episode 299, Reward 15.0
Episode 299, Reward 16.4
Episode 299, Reward 27.0
Episode 300, Reward 6.35
Episode 300, Reward 6.7
Episode 300, Reward 7.05
Episode 300, Reward 6.0
Episode 300, Reward 7.75
Episode 301, Reward -1.25
Episode 301, Reward -9
Episode 301, Reward 4.75
Episode 301, Reward 10.35
Episode 301, Reward 82
Episode 302, Reward -27
Episode 302, Reward 19.4
Episode 302, Reward 21.0
Episode 302, Reward 64
Episode 302, Reward 20.7
Episode 303, Reward -40.95
Episode 303, Reward -42.0
Episode 303, Reward -5.950000000000003
Episode 303, Reward -42.0
Episode 303, Reward -41.3
Episode 304, Reward 18.0
Episode 304, Reward 63
Episode 304, Reward 117.0
Episode 304, Reward -18
Episode 304, Reward 24.0
Episode 305, Reward 92
Episode 305, Reward 8.0
Episode 305, Reward 41.699999999999996
Episode 305, Reward 16.7
Episode 305, Reward 0.35
Episode 306, Reward 125.35
Episode 306, Reward 119.05
Episode 306, Reward 125.75
Episode 306, Reward 118.0
Episode 306, Reward 121.0
Episode 307, Reward 6.0
Episode 307, Reward 16.05
Episode 307, Reward 1.0499999999999998
Episode 307, Reward 7.4
Episode 307, Reward 12.7
Episode 308, Reward 27.0
Episode 308, Reward 6.7
Episode 308, Reward 0.0
Episode 308, Reward 13.75
Episode 308, Reward 212.0
Episode 309, Reward 7.05
Episode 309, Reward 13.05
Episode 309, Reward 18.7
Episode 309, Reward -37
Episode 309, Reward 18.7
Episode 310, Reward 0.0
Episode 310, Reward 10.4
Episode 310, Reward -32
Episode 310, Reward 12.0
Episode 310, Reward 8.1
Episode 311, Reward 19.0
Episode 311, Reward -35
Episode 311, Reward 16.35
Episode 311, Reward 13.7
Episode 311, Reward -53
Episode 312, Reward -35
Episode 312, Reward 20.75
Episode 312, Reward 20.05
Episode 312, Reward 49.05
Episode 312, Reward 7.0
Episode 313, Reward 12.0
Episode 313, Reward 12.0
Episode 313, Reward 6.0
Episode 313, Reward 2.0999999999999996
Episode 313, Reward 106.35
Episode 314, Reward 6.35
Episode 314, Reward 13.35
Episode 314, Reward 6.7
Episode 314, Reward 7.05
Episode 314, Reward 0.0
Episode 315, Reward 12.0
Episode 315, Reward 6.0
Episode 315, Reward 112.0
Episode 315, Reward 7.75
Episode 315, Reward 6.7
Episode 316, Reward 0.0
Episode 316, Reward 106.0
Episode 316, Reward 1.0499999999999998
Episode 316, Reward -12
Episode 316, Reward 11.7
Episode 317, Reward 0.0
Episode 317, Reward 1.7
Episode 317, Reward 0.35
Episode 317, Reward 13.0
Episode 317, Reward 0.0
Episode 318, Reward 7.4
Episode 318, Reward 42.75
Episode 318, Reward 21.0
Episode 318, Reward 15.0
Episode 318, Reward 124.0
Episode 319, Reward -67.25
Episode 319, Reward -62.3
Episode 319, Reward -67.25
Episode 319, Reward -63.0
Episode 319, Reward -69.0
Episode 320, Reward 15.35
Episode 320, Reward 6.35
Episode 320, Reward 112.0
Episode 320, Reward 8.0
Episode 320, Reward 6.0
Episode 321, Reward 19.05
Episode 321, Reward 12.0
Episode 321, Reward 19.7
Episode 321, Reward 24.0
Episode 321, Reward 18.0
Episode 322, Reward 24.35
Episode 322, Reward 19.75
Episode 322, Reward 31.35
Episode 322, Reward -4
Episode 322, Reward 19.4
Episode 323, Reward 115.4
Episode 323, Reward 118.0
Episode 323, Reward 116.05
Episode 323, Reward 113.35
Episode 323, Reward 117.1
Episode 324, Reward 19.0
Episode 324, Reward 12.0
Episode 324, Reward 7.75
Episode 324, Reward 20.4
Episode 324, Reward 18.35
Episode 325, Reward -7
Episode 325, Reward 2.0999999999999996
Episode 325, Reward 119.0
Episode 325, Reward 7.7
Episode 325, Reward 17.7
Episode 326, Reward 6.0
Episode 326, Reward 12.0
Episode 326, Reward 13.0
Episode 326, Reward 6.7
Episode 326, Reward 8.0
Episode 327, Reward 25.7
Episode 327, Reward 27.7
Episode 327, Reward 18.0
Episode 327, Reward 24.0
Episode 327, Reward 19.75
Episode 328, Reward 13.0
Episode 328, Reward 125.4
Episode 328, Reward 1.0499999999999998
Episode 328, Reward 19.75
Episode 328, Reward 13.75
Episode 329, Reward 125.05
Episode 329, Reward 6.7
Episode 329, Reward 19.4
Episode 329, Reward 16.05
Episode 329, Reward 6.0
Episode 330, Reward 0.0
Episode 330, Reward 12.35
Episode 330, Reward 15.35
Episode 330, Reward 1.4
Episode 330, Reward 0.0
Episode 331, Reward 13.05
Episode 331, Reward 13.4
Episode 331, Reward 12.7
Episode 331, Reward 112.0
Episode 331, Reward 19.75
Episode 332, Reward 16.05
Episode 332, Reward 12.0
Episode 332, Reward 6.7
Episode 332, Reward 25.7
Episode 332, Reward 24.0
Episode 333, Reward 12.7
Episode 333, Reward -62
Episode 333, Reward -59
Episode 333, Reward 24.35
Episode 333, Reward 6.0
Episode 334, Reward 100
Episode 334, Reward 28.05
Episode 334, Reward 25.35
Episode 334, Reward 6.0
Episode 334, Reward 15.0
Episode 335, Reward 13.05
Episode 335, Reward 6.0
Episode 335, Reward 4
Episode 335, Reward 18.35
Episode 335, Reward 7.4
Episode 336, Reward 107.7
Episode 336, Reward -52
Episode 336, Reward 6.0
Episode 336, Reward 11.05
Episode 336, Reward 43.349999999999994
Episode 337, Reward -66
Episode 337, Reward 6.35
Episode 337, Reward 6.0
Episode 337, Reward -79
Episode 337, Reward -79
Episode 338, Reward 9.7
Episode 338, Reward 7.7
Episode 338, Reward 15.7
Episode 338, Reward 12.7
Episode 338, Reward 13.0
Episode 339, Reward 11.35
Episode 339, Reward -57
Episode 339, Reward -57
Episode 339, Reward 17.0
Episode 339, Reward 6.05
Episode 340, Reward 19.0
Episode 340, Reward 24.35
Episode 340, Reward 18.7
Episode 340, Reward 12.0
Episode 340, Reward 12.35
Episode 341, Reward 13.75
Episode 341, Reward 13.75
Episode 341, Reward 7.4
Episode 341, Reward 6.0
Episode 341, Reward 18.7
Episode 342, Reward 124.4
Episode 342, Reward 113.35
Episode 342, Reward 113.7
Episode 342, Reward 121.75
Episode 342, Reward 119.0
Episode 343, Reward 0.35
Episode 343, Reward 0.35
Episode 343, Reward 6.0
Episode 343, Reward 0.7
Episode 343, Reward 0.35
Episode 344, Reward -51.65
Episode 344, Reward -66
Episode 344, Reward -52.0
Episode 344, Reward -52.0
Episode 344, Reward -50.25
Episode 345, Reward 19.05
Episode 345, Reward 13.05
Episode 345, Reward 6.0
Episode 345, Reward 13.35
Episode 345, Reward -11
Episode 346, Reward 6.0
Episode 346, Reward 1.0499999999999998
Episode 346, Reward 6.7
Episode 346, Reward -7
Episode 346, Reward 9.0
Episode 347, Reward 6.7
Episode 347, Reward 13.0
Episode 347, Reward -50
Episode 347, Reward 8
Episode 347, Reward 115.35
Episode 348, Reward 112.35
Episode 348, Reward 90
Episode 348, Reward 215.35
Episode 348, Reward 215.05
Episode 348, Reward 218.0
Episode 349, Reward -63
Episode 349, Reward -5
Episode 349, Reward 115.0
Episode 349, Reward -12
Episode 349, Reward 19.05
Episode 350, Reward -10
Episode 350, Reward 115.35
Episode 350, Reward -17
Episode 350, Reward 19.05
Episode 350, Reward 8.0
Episode 351, Reward 117.35
Episode 351, Reward -18
Episode 351, Reward 19.4
Episode 351, Reward 9.0
Episode 351, Reward -35
Episode 352, Reward 7
Episode 352, Reward 25.7
Episode 352, Reward 15.35
Episode 352, Reward 6.7
Episode 352, Reward 47.699999999999996
Episode 353, Reward 19.75
Episode 353, Reward 13.0
Episode 353, Reward 18.0
Episode 353, Reward 18.7
Episode 353, Reward 47.349999999999994
Episode 354, Reward 13.0
Episode 354, Reward 15.7
Episode 354, Reward 14.1
Episode 354, Reward 12.7
Episode 354, Reward 15.0
Episode 355, Reward 82
Episode 355, Reward 6.0
Episode 355, Reward 36.4
Episode 355, Reward 1.75
Episode 355, Reward 113.75
Episode 356, Reward 12.0
Episode 356, Reward 112.0
Episode 356, Reward 130.0
Episode 356, Reward 19.4
Episode 356, Reward 12.0
Episode 357, Reward 17.7
Episode 357, Reward 17.7
Episode 357, Reward 20.4
Episode 357, Reward 18.4
Episode 357, Reward 12.0
Episode 358, Reward 3.35
Episode 358, Reward 15.0
Episode 358, Reward 17.4
Episode 358, Reward 7.4
Episode 358, Reward 112.35
Episode 359, Reward 12.35
Episode 359, Reward 12.35
Episode 359, Reward 6.0
Episode 359, Reward 114.4
Episode 359, Reward -14
Episode 360, Reward 7.75
Episode 360, Reward 12.0
Episode 360, Reward 7.75
Episode 360, Reward 7.4
Episode 360, Reward 6.35
Episode 361, Reward 7.75
Episode 361, Reward 6.0
Episode 361, Reward 12.7
Episode 361, Reward 6.35
Episode 361, Reward 7.05
Episode 362, Reward 118.7
Episode 362, Reward 18.0
Episode 362, Reward 18.7
Episode 362, Reward -18
Episode 362, Reward 9
Episode 363, Reward 1
Episode 363, Reward 7.4
Episode 363, Reward -54
Episode 363, Reward 0.0
Episode 363, Reward 6.0
Episode 364, Reward 12.0
Episode 364, Reward -3
Episode 364, Reward 12.35
Episode 364, Reward 6.0
Episode 364, Reward 12.0
Episode 365, Reward -1
Episode 365, Reward 14.0
Episode 365, Reward 12.0
Episode 365, Reward 18.35
Episode 365, Reward 12.7
Episode 366, Reward 2.35
Episode 366, Reward 1.4
Episode 366, Reward 6.0
Episode 366, Reward 36.05
Episode 366, Reward 12.7
Episode 367, Reward 12.35
Episode 367, Reward 13.05
Episode 367, Reward -6
Episode 367, Reward 12.0
Episode 367, Reward 6.35
Episode 368, Reward 7.05
Episode 368, Reward 0.35
Episode 368, Reward 13.05
Episode 368, Reward 0.0
Episode 368, Reward 0.0
Episode 369, Reward 0.0
Episode 369, Reward 7.75
Episode 369, Reward 2.0
Episode 369, Reward 2.35
Episode 369, Reward 6.35
Episode 370, Reward 6.7
Episode 370, Reward 1.35
Episode 370, Reward 0.35
Episode 370, Reward 1.75
Episode 370, Reward 1.35
Episode 371, Reward 0.35
Episode 371, Reward 0.7
Episode 371, Reward 1.4
Episode 371, Reward 6.7
Episode 371, Reward 7.05
Episode 372, Reward 9.7
Episode 372, Reward 18.35
Episode 372, Reward 11.75
Episode 372, Reward 21.35
Episode 372, Reward 20.4
Episode 373, Reward 7.75
Episode 373, Reward 7.35
Episode 373, Reward 12.35
Episode 373, Reward 18.0
Episode 373, Reward 18.0
Episode 374, Reward 0.7
