/home/zck7060/anaconda3/envs/mujoco/lib/python3.7/site-packages/tianshou/env/pettingzoo_env.py:15: DeprecationWarning: You are using PettingZoo 1.12.0. Future tianshou versions may not support PettingZoo<1.21.0. Consider upgrading your PettingZoo version.
  f"Consider upgrading your PettingZoo version.", DeprecationWarning
Episode 111, Reward 12.35
Episode 111, Reward 18.7
Episode 111, Reward 7.75
Episode 112, Reward 112.35
Episode 112, Reward 12.0
Episode 112, Reward 18.35
Episode 112, Reward -21
Episode 112, Reward 13.05
Episode 113, Reward 119.0
Episode 113, Reward 15.7
Episode 113, Reward 0.0
Episode 113, Reward 19.75
Episode 113, Reward 2.75
Episode 114, Reward 118.35
Episode 114, Reward 58
Episode 114, Reward 220.05
Episode 114, Reward 107.7
Episode 114, Reward 76
Episode 115, Reward 0.0
Episode 115, Reward -71
Episode 115, Reward 7.35
Episode 115, Reward -41
Episode 115, Reward 18.0
Episode 116, Reward 24.0
Episode 116, Reward 13.35
Episode 116, Reward 8
Episode 116, Reward 20.4
Episode 116, Reward 13.75
Episode 117, Reward 7.0
Episode 117, Reward 42.75
Episode 117, Reward 14.05
Episode 117, Reward 7.05
Episode 117, Reward 8.1
Episode 118, Reward 19.0
Episode 118, Reward 19.35
Episode 118, Reward 19.0
Episode 118, Reward 19.35
Episode 118, Reward 20.05
Episode 119, Reward 19.35
Episode 119, Reward 6.0
Episode 119, Reward 0.7
Episode 119, Reward 16.4
Episode 119, Reward 15.4
Episode 120, Reward 24.0
Episode 120, Reward 24.0
Episode 120, Reward 25.4
Episode 120, Reward 25.7
Episode 120, Reward 24.0
Episode 121, Reward 1.0499999999999998
Episode 121, Reward 12.0
Episode 121, Reward 8.0
Episode 121, Reward 7.05
Episode 121, Reward 6.0
Episode 122, Reward 17.05
Episode 122, Reward 20.0
Episode 122, Reward 16.0
Episode 122, Reward 16.0
Episode 122, Reward 16.35
Episode 123, Reward 1.35
Episode 123, Reward 0.0
Episode 123, Reward 0.0
Episode 123, Reward 0.0
Episode 123, Reward 0.0
Episode 124, Reward 7.4
Episode 124, Reward 6.7
Episode 124, Reward 6.35
Episode 124, Reward -28
Episode 124, Reward 106.0
Episode 125, Reward 6.7
Episode 125, Reward 6.0
Episode 125, Reward 6.35
Episode 125, Reward 6.35
Episode 125, Reward 41.349999999999994
Episode 126, Reward 6.7
Episode 126, Reward 42.75
Episode 126, Reward 7.75
Episode 126, Reward 7.05
Episode 126, Reward 12.0
Episode 127, Reward 6.0
Episode 127, Reward 12.0
Episode 127, Reward -8
Episode 127, Reward 12.7
Episode 127, Reward 7.75
Episode 128, Reward 112.35
Episode 128, Reward 112.0
Episode 128, Reward 13.4
Episode 128, Reward 10.4
Episode 128, Reward 6.7
Episode 129, Reward 112.0
Episode 129, Reward 8.7
Episode 129, Reward 12.0
Episode 129, Reward 6.7
Episode 129, Reward 13.05
Episode 130, Reward -73
Episode 130, Reward 10.4
Episode 130, Reward 0.35
Episode 130, Reward 12.35
Episode 130, Reward 12.0
Episode 131, Reward 16.0
Episode 131, Reward 8.05
Episode 131, Reward 13.35
Episode 131, Reward 15.1
Episode 131, Reward 19.0
Episode 132, Reward 14.4
Episode 132, Reward 13.0
Episode 132, Reward 13.0
Episode 132, Reward 19.35
Episode 132, Reward 19.0
Episode 133, Reward 1.75
Episode 133, Reward 7.4
Episode 133, Reward 112.7
Episode 133, Reward 6.0
Episode 133, Reward 12.0
Episode 134, Reward 19.75
Episode 134, Reward 118.0
Episode 134, Reward 122.0
Episode 134, Reward 48.05
Episode 134, Reward 124.7
Episode 135, Reward 113.0
Episode 135, Reward 6.0
Episode 135, Reward -43
Episode 135, Reward 9.75
Episode 135, Reward 6.0
Episode 136, Reward 18.0
Episode 136, Reward 13.4
Episode 136, Reward 13.05
Episode 136, Reward 12.0
Episode 136, Reward 14.7
Episode 137, Reward -54
Episode 137, Reward -76
Episode 137, Reward -36
Episode 137, Reward 0.0
Episode 137, Reward 12.35
Episode 138, Reward 1
Episode 138, Reward 6.35
Episode 138, Reward 6.35
Episode 138, Reward 6.0
Episode 138, Reward 7.05
Episode 139, Reward -9
Episode 139, Reward 14.35
Episode 139, Reward 12.35
Episode 139, Reward 16.75
Episode 139, Reward 48.05
Episode 140, Reward 13.7
Episode 140, Reward 13.35
Episode 140, Reward 13.0
Episode 140, Reward 14.75
Episode 140, Reward 15.4
Episode 141, Reward 6.0
Episode 141, Reward 9.7
Episode 141, Reward 6.0
Episode 141, Reward -5
Episode 141, Reward 1.0499999999999998
Episode 142, Reward 10.75
Episode 142, Reward 35.699999999999996
Episode 142, Reward 7.7
Episode 142, Reward 2.0999999999999996
Episode 142, Reward -44
Episode 143, Reward 15.0
Episode 143, Reward 5
Episode 143, Reward 10.05
Episode 143, Reward 9.0
Episode 143, Reward 9.35
Episode 144, Reward -46
Episode 144, Reward 41.699999999999996
Episode 144, Reward 1.75
Episode 144, Reward 7.05
Episode 144, Reward 25.0
Episode 145, Reward 0.0
Episode 145, Reward 0.0
Episode 145, Reward 0.7
Episode 145, Reward 26.4
Episode 145, Reward 6.7
Episode 146, Reward 0.7
Episode 146, Reward 0.7
Episode 146, Reward 0.0
Episode 146, Reward 0.7
Episode 146, Reward 1.4
Episode 147, Reward 6.7
Episode 147, Reward 31.4
Episode 147, Reward 7.75
Episode 147, Reward -53
Episode 147, Reward 7.4
Episode 148, Reward 24.35
Episode 148, Reward 0.0
Episode 148, Reward 6.7
Episode 148, Reward 1.75
Episode 148, Reward 13.05
Episode 149, Reward 6.0
Episode 149, Reward 12.0
Episode 149, Reward 6.0
Episode 149, Reward 12.0
Episode 149, Reward 6.0
Episode 150, Reward 5
Episode 150, Reward 7.05
Episode 150, Reward 13.05
Episode 150, Reward 12.35
Episode 150, Reward 1.0499999999999998
Episode 151, Reward 7.05
Episode 151, Reward 12.35
Episode 151, Reward 6.0
Episode 151, Reward 0.0
Episode 151, Reward 13.05
Episode 152, Reward 125.7
Episode 152, Reward 119.7
Episode 152, Reward 119.0
Episode 152, Reward 125.7
Episode 152, Reward 119.0
Episode 153, Reward 7.0
Episode 153, Reward 9.7
Episode 153, Reward 7.7
Episode 153, Reward 7.7
Episode 153, Reward 7.7
Episode 154, Reward 1.0499999999999998
Episode 154, Reward 13.05
Episode 154, Reward 6.0
Episode 154, Reward 0.0
Episode 154, Reward 6.0
Episode 155, Reward 7.05
Episode 155, Reward 6.0
Episode 155, Reward 6.35
Episode 155, Reward 12.0
Episode 155, Reward 12.35
Episode 156, Reward 12.35
Episode 156, Reward 6.35
Episode 156, Reward 113.05
Episode 156, Reward -39
Episode 156, Reward -26
Episode 157, Reward 7.05
Episode 157, Reward 114.05
Episode 157, Reward 114.4
Episode 157, Reward -7
Episode 157, Reward 112.0
Episode 158, Reward 113.0
Episode 158, Reward 119.0
Episode 158, Reward 20.0
Episode 158, Reward 119.0
Episode 158, Reward 20.05
Episode 159, Reward 25.7
Episode 159, Reward 11
Episode 159, Reward 19.0
Episode 159, Reward 131.7
Episode 159, Reward 19.35
Episode 160, Reward 7.75
Episode 160, Reward 112.7
Episode 160, Reward 112.35
Episode 160, Reward 35.699999999999996
Episode 160, Reward 0.7
Episode 161, Reward 112.7
Episode 161, Reward 112.35
Episode 161, Reward 36.4
Episode 161, Reward 0.7
Episode 161, Reward 7.4
Episode 162, Reward 12.7
Episode 162, Reward 0.35
Episode 162, Reward 1.4
Episode 162, Reward 0.35
Episode 162, Reward 13.0
Episode 163, Reward 7.4
Episode 163, Reward 7.75
Episode 163, Reward 6.0
Episode 163, Reward 12.7
Episode 163, Reward 7.4
Episode 164, Reward 7.75
Episode 164, Reward 6.0
Episode 164, Reward 10.05
Episode 164, Reward 12.35
Episode 164, Reward 18.0
Episode 165, Reward 6.7
Episode 165, Reward 9.35
Episode 165, Reward 7.4
Episode 165, Reward 18.0
Episode 165, Reward 7.75
Episode 166, Reward 118.35
Episode 166, Reward 12.0
Episode 166, Reward 118.35
Episode 166, Reward 16.0
Episode 166, Reward 113.4
Episode 167, Reward 12.35
Episode 167, Reward 18.7
Episode 167, Reward 16.35
Episode 167, Reward 12.35
Episode 167, Reward 13.4
Episode 168, Reward 18.0
Episode 168, Reward 7.35
Episode 168, Reward 15.0
Episode 168, Reward 6.0
Episode 168, Reward 13.4
Episode 169, Reward 117.4
Episode 169, Reward 48.05
Episode 169, Reward -36
Episode 169, Reward 116.35
Episode 169, Reward 109.35
Episode 170, Reward 114.1
Episode 170, Reward 13.4
Episode 170, Reward 12.0
Episode 170, Reward 119.35
Episode 170, Reward -23
Episode 171, Reward 12.7
Episode 171, Reward 18.35
Episode 171, Reward 125.0
Episode 171, Reward 13.05
Episode 171, Reward 24.35
Episode 172, Reward 18.0
Episode 172, Reward 125.7
Episode 172, Reward 13.05
Episode 172, Reward 24.0
Episode 172, Reward 24.35
Episode 173, Reward 54.05
Episode 173, Reward 13.05
Episode 173, Reward 13.4
Episode 173, Reward 18.35
Episode 173, Reward 13.75
Episode 174, Reward 119.0
Episode 174, Reward 119.0
Episode 174, Reward 119.7
Episode 174, Reward 119.0
Episode 174, Reward 119.0
Episode 175, Reward 18.7
Episode 175, Reward 13.4
Episode 175, Reward 13.4
Episode 175, Reward 7.75
Episode 175, Reward 14.4
Episode 176, Reward 118.35
Episode 176, Reward 106.7
Episode 176, Reward 107.4
Episode 176, Reward 108.75
Episode 176, Reward 113.05
Episode 177, Reward 7.75
Episode 177, Reward 1.4
Episode 177, Reward 10.0
Episode 177, Reward 6.7
Episode 177, Reward 7.4
Episode 178, Reward 4.75
Episode 178, Reward 10.35
Episode 178, Reward 9.0
Episode 178, Reward 9.35
Episode 178, Reward 9.35
Episode 179, Reward 11.75
Episode 179, Reward 12.0
Episode 179, Reward 12.35
Episode 179, Reward 6.35
Episode 179, Reward -14
Episode 180, Reward 19.7
Episode 180, Reward 19.7
Episode 180, Reward 13.35
Episode 180, Reward 3
Episode 180, Reward 125.7
Episode 181, Reward 106.0
Episode 181, Reward 143.1
Episode 181, Reward 106.0
Episode 181, Reward 106.0
Episode 181, Reward 106.0
Episode 182, Reward 12.0
Episode 182, Reward 6.7
Episode 182, Reward 225.1
Episode 182, Reward 35.349999999999994
Episode 182, Reward 11
Episode 183, Reward -11
Episode 183, Reward 125.0
Episode 183, Reward -11
Episode 183, Reward 27.4
Episode 183, Reward 13.4
Episode 184, Reward 113.35
Episode 184, Reward -18
Episode 184, Reward 14.35
Episode 184, Reward 0.7
Episode 184, Reward 1.4
Episode 185, Reward 112.0
Episode 185, Reward 112.0
Episode 185, Reward 112.0
Episode 185, Reward 112.7
Episode 185, Reward 112.0
Episode 186, Reward 20.35
Episode 186, Reward 0.0
Episode 186, Reward 8.35
Episode 186, Reward 7.4
Episode 186, Reward -4
Episode 187, Reward 6.0
Episode 187, Reward 98
Episode 187, Reward 12.35
Episode 187, Reward -43
Episode 187, Reward 19.7
Episode 188, Reward 110
Episode 188, Reward 13.4
Episode 188, Reward -31
Episode 188, Reward 14.75
Episode 188, Reward 6.35
Episode 189, Reward -60
Episode 189, Reward -37
Episode 189, Reward 14.75
Episode 189, Reward 6.35
Episode 189, Reward 1.0499999999999998
Episode 190, Reward 18.0
Episode 190, Reward 20.05
Episode 190, Reward 18.7
Episode 190, Reward 24.0
Episode 190, Reward 19.05
Episode 191, Reward 19.0
Episode 191, Reward 13.4
Episode 191, Reward 12.0
Episode 191, Reward 12.0
Episode 191, Reward 12.0
Episode 192, Reward 8.4
Episode 192, Reward 9.1
Episode 192, Reward 13.0
Episode 192, Reward 7.0
Episode 192, Reward 19.7
Episode 193, Reward 12.0
Episode 193, Reward 12.0
Episode 193, Reward 6.0
Episode 193, Reward 12.7
Episode 193, Reward 6.0
Episode 194, Reward 118.0
Episode 194, Reward 0.0
Episode 194, Reward 12.0
Episode 194, Reward 15.75
Episode 194, Reward 12.35
Episode 195, Reward 6.7
Episode 195, Reward 6.7
Episode 195, Reward 9.4
Episode 195, Reward 13.4
Episode 195, Reward 7.05
Episode 196, Reward 18.0
Episode 196, Reward 12.35
Episode 196, Reward 132.0
Episode 196, Reward 21.0
Episode 196, Reward 12.0
Episode 197, Reward 7.05
Episode 197, Reward 19.4
Episode 197, Reward 17.1
Episode 197, Reward 6.35
Episode 197, Reward 6.35
Episode 198, Reward 223.4
Episode 198, Reward 222.0
Episode 198, Reward 222.0
Episode 198, Reward 222.0
Episode 198, Reward 222.0
Episode 199, Reward 9.35
Episode 199, Reward 1.0499999999999998
Episode 199, Reward 6.7
Episode 199, Reward 6.35
Episode 199, Reward 118.35
Episode 200, Reward 0.35
Episode 200, Reward 0.0
Episode 200, Reward 6.35
Episode 200, Reward 24.0
Episode 200, Reward 12.7
Episode 201, Reward 119.0
Episode 201, Reward 114.4
Episode 201, Reward 219.35
Episode 201, Reward 119.0
Episode 201, Reward 114.4
Episode 202, Reward 12.0
Episode 202, Reward 24.7
Episode 202, Reward 112.7
Episode 202, Reward 13.75
Episode 202, Reward 106.0
Episode 203, Reward 24.0
Episode 203, Reward 13.4
Episode 203, Reward 7.05
Episode 203, Reward 12.0
Episode 203, Reward 18.35
Episode 204, Reward 13.05
Episode 204, Reward 12.0
Episode 204, Reward 18.0
Episode 204, Reward -26
Episode 204, Reward 19.35
Episode 205, Reward 7.05
Episode 205, Reward 18.0
Episode 205, Reward 6.0
Episode 205, Reward 19.35
Episode 205, Reward 14.05
Episode 206, Reward 12.0
Episode 206, Reward -63
Episode 206, Reward 19.0
Episode 206, Reward 7.0
Episode 206, Reward 125.75
Episode 207, Reward 18.0
Episode 207, Reward 15.05
Episode 207, Reward 7.0
Episode 207, Reward 231.35
Episode 207, Reward 13.0
Episode 208, Reward 14.35
Episode 208, Reward 0.35
Episode 208, Reward 124.0
Episode 208, Reward 13.0
Episode 208, Reward 9.4
Episode 209, Reward 0.35
Episode 209, Reward 124.0
Episode 209, Reward 12.0
Episode 209, Reward 0.35
Episode 209, Reward 7.05
Episode 210, Reward 19.75
Episode 210, Reward 12.7
Episode 210, Reward 14.7
Episode 210, Reward 47.349999999999994
Episode 210, Reward 7.05
Episode 211, Reward 12.35
Episode 211, Reward -12
Episode 211, Reward 19.05
Episode 211, Reward 6.35
Episode 211, Reward 6.35
Episode 212, Reward 21.05
Episode 212, Reward 19.05
Episode 212, Reward 1
Episode 212, Reward -5
Episode 212, Reward 118.0
Episode 213, Reward 7.05
Episode 213, Reward -46
Episode 213, Reward -52
Episode 213, Reward 112.0
Episode 213, Reward 13.4
Episode 214, Reward -32
Episode 214, Reward -38
Episode 214, Reward 113.05
Episode 214, Reward 113.75
Episode 214, Reward -63
Episode 215, Reward 24.7
Episode 215, Reward 25.05
Episode 215, Reward 25.4
Episode 215, Reward 59.349999999999994
Episode 215, Reward 25.75
Episode 216, Reward -60
Episode 216, Reward 99
Episode 216, Reward -45
Episode 216, Reward 73
Episode 216, Reward 113.35
Episode 217, Reward 7.05
Episode 217, Reward -51
Episode 217, Reward -40
Episode 217, Reward 113.7
Episode 217, Reward 1.4
Episode 218, Reward 18.0
Episode 218, Reward 18.0
Episode 218, Reward 19.05
Episode 218, Reward 18.35
Episode 218, Reward 19.75
Episode 219, Reward 125.35
Episode 219, Reward 125.0
Episode 219, Reward 13.4
Episode 219, Reward 23.1
Episode 219, Reward 12.0
Episode 220, Reward 0.0
Episode 220, Reward 0.35
Episode 220, Reward 6.0
Episode 220, Reward 0.7
Episode 220, Reward 6.35
Episode 221, Reward 0.0
Episode 221, Reward 18.0
Episode 221, Reward -31
Episode 221, Reward 12.0
Episode 221, Reward 6.0
Episode 222, Reward 13.75
Episode 222, Reward 12.35
Episode 222, Reward 18.0
Episode 222, Reward 12.7
Episode 222, Reward 14.4
Episode 223, Reward -14
Episode 223, Reward 7.05
Episode 223, Reward 0.7
Episode 223, Reward 220.0
Episode 223, Reward 1.75
Episode 224, Reward 13.75
Episode 224, Reward 6.35
Episode 224, Reward 226.35
Episode 224, Reward 6.35
Episode 224, Reward 6.7
Episode 225, Reward 0.0
Episode 225, Reward 112.35
Episode 225, Reward 0.7
Episode 225, Reward 0.0
Episode 225, Reward 0.0
Episode 226, Reward 7.75
Episode 226, Reward 6.35
Episode 226, Reward 6.0
Episode 226, Reward 6.7
Episode 226, Reward 7.35
Episode 227, Reward 18.0
Episode 227, Reward 18.35
Episode 227, Reward 18.35
Episode 227, Reward 19.0
Episode 227, Reward 18.0
Episode 228, Reward 19.05
Episode 228, Reward 18.0
Episode 228, Reward 25.7
Episode 228, Reward 18.0
Episode 228, Reward 19.75
Episode 229, Reward 6.35
Episode 229, Reward 8.75
Episode 229, Reward 6.35
Episode 229, Reward 7.4
Episode 229, Reward 8.05
Episode 230, Reward 13.0
Episode 230, Reward 6.7
Episode 230, Reward -17
Episode 230, Reward 13.0
Episode 230, Reward 1.75
Episode 231, Reward 115.35
Episode 231, Reward 15.1
Episode 231, Reward 8.4
Episode 231, Reward 7.0
Episode 231, Reward -26
Episode 232, Reward 9
Episode 232, Reward 19.0
Episode 232, Reward 7.75
Episode 232, Reward 12.35
Episode 232, Reward 6.7
Episode 233, Reward 7.0
Episode 233, Reward 2.05
Episode 233, Reward -3
Episode 233, Reward 0.7
Episode 233, Reward 16.05
Episode 234, Reward 2.4
Episode 234, Reward 6.0
Episode 234, Reward 0.0
Episode 234, Reward 9.0
Episode 234, Reward 113.75
Episode 235, Reward 6.0
Episode 235, Reward 10.75
Episode 235, Reward 12.0
Episode 235, Reward 114.1
Episode 235, Reward 15.7
Episode 236, Reward 10.4
Episode 236, Reward 10.05
Episode 236, Reward 115.0
Episode 236, Reward 24.0
Episode 236, Reward 15.0
Episode 237, Reward 6.7
Episode 237, Reward 42.4
Episode 237, Reward 16.05
Episode 237, Reward 12.0
Episode 237, Reward 113.0
Episode 238, Reward 112.0
Episode 238, Reward -25
Episode 238, Reward 12.0
Episode 238, Reward 120.7
Episode 238, Reward -50
Episode 239, Reward 9.35
Episode 239, Reward 12.0
Episode 239, Reward -70
Episode 239, Reward -51
Episode 239, Reward -14
Episode 240, Reward 12.0
Episode 240, Reward -54
Episode 240, Reward -35
Episode 240, Reward -4
Episode 240, Reward 6.7
Episode 241, Reward 120.0
Episode 241, Reward 18.35
Episode 241, Reward 19.4
Episode 241, Reward 18.0
Episode 241, Reward 13.4
Episode 242, Reward 25.75
Episode 242, Reward 25.75
Episode 242, Reward 25.4
Episode 242, Reward 30.0
Episode 242, Reward 24.7
Episode 243, Reward 12.7
Episode 243, Reward 6.0
Episode 243, Reward 1.75
Episode 243, Reward 0.0
Episode 243, Reward 6.35
Episode 244, Reward 19.0
Episode 244, Reward 14.75
Episode 244, Reward 13.0
Episode 244, Reward 19.0
Episode 244, Reward 20.4
Episode 245, Reward 1.0
Episode 245, Reward 7.0
Episode 245, Reward 7.05
Episode 245, Reward 24.0
Episode 245, Reward 12.7
Episode 246, Reward 7.4
Episode 246, Reward 7.75
Episode 246, Reward 6.35
Episode 246, Reward 6.7
Episode 246, Reward 6.0
Episode 247, Reward 13.05
Episode 247, Reward 18.7
Episode 247, Reward 114.75
Episode 247, Reward 12.35
Episode 247, Reward 112.35
Episode 248, Reward 24.0
Episode 248, Reward 113.7
Episode 248, Reward 12.35
Episode 248, Reward 112.7
Episode 248, Reward 6.0
Episode 249, Reward 19.05
Episode 249, Reward 18.0
Episode 249, Reward 118.0
Episode 249, Reward 18.0
Episode 249, Reward 12.35
Episode 250, Reward 12.0
Episode 250, Reward 6.0
Episode 250, Reward 12.7
Episode 250, Reward 7.4
Episode 250, Reward 21.0
Episode 251, Reward 106.0
Episode 251, Reward 1.0499999999999998
Episode 251, Reward 1.0499999999999998
Episode 251, Reward 13.4
Episode 251, Reward 6.7
Episode 252, Reward 6.35
Episode 252, Reward 0.7
Episode 252, Reward 8
Episode 252, Reward 1.4
Episode 252, Reward 6.35
Episode 253, Reward 2.0999999999999996
Episode 253, Reward 50.699999999999996
Episode 253, Reward 1.0499999999999998
Episode 253, Reward 1.4
Episode 253, Reward 7.05
Episode 254, Reward 12.0
Episode 254, Reward 12.35
Episode 254, Reward 6.35
Episode 254, Reward 6.35
Episode 254, Reward 6.0
Episode 255, Reward 48.05
Episode 255, Reward 47.349999999999994
Episode 255, Reward 47.699999999999996
Episode 255, Reward 47.349999999999994
Episode 255, Reward 12.0
Episode 256, Reward 42.05
Episode 256, Reward 42.4
Episode 256, Reward 6.0
Episode 256, Reward 41.699999999999996
Episode 256, Reward 107.0
Episode 257, Reward 13.0
Episode 257, Reward 13.0
Episode 257, Reward 49.75
Episode 257, Reward 13.7
Episode 257, Reward 13.0
Episode 258, Reward 6.0
Episode 258, Reward 113.05
Episode 258, Reward 6.7
Episode 258, Reward 18.0
Episode 258, Reward 12.7
Episode 259, Reward 112.0
Episode 259, Reward 8.1
Episode 259, Reward 6.0
Episode 259, Reward 13.35
Episode 259, Reward 7.0
Episode 260, Reward 6.0
Episode 260, Reward 6.0
Episode 260, Reward 7.4
Episode 260, Reward 7.35
Episode 260, Reward 6.0
Episode 261, Reward 24.0
Episode 261, Reward 24.7
Episode 261, Reward 28.35
Episode 261, Reward 18.7
Episode 261, Reward 26.05
Episode 262, Reward 13.35
Episode 262, Reward 13.0
Episode 262, Reward 3
Episode 262, Reward 13.0
Episode 262, Reward 6.35
Episode 263, Reward 8.4
Episode 263, Reward 42.4
Episode 263, Reward 42.75
Episode 263, Reward 6.0
Episode 263, Reward 13.75
Episode 264, Reward -32
Episode 264, Reward 106.35
Episode 264, Reward 6.0
Episode 264, Reward 7.4
Episode 264, Reward 13.4
Episode 265, Reward 106.0
Episode 265, Reward 6.0
Episode 265, Reward 7.05
Episode 265, Reward 13.05
Episode 265, Reward 13.4
Episode 266, Reward 6.35
Episode 266, Reward 7.75
Episode 266, Reward 12.0
Episode 266, Reward 26.1
Episode 266, Reward 0.0
Episode 267, Reward 7.05
Episode 267, Reward 12.0
Episode 267, Reward 25.05
Episode 267, Reward 0.0
Episode 267, Reward 18.7
Episode 268, Reward 18.0
Episode 268, Reward 12.35
Episode 268, Reward 13.75
Episode 268, Reward 12.0
Episode 268, Reward 12.0
Episode 269, Reward 7.4
Episode 269, Reward 0.0
Episode 269, Reward -45
Episode 269, Reward 107.75
Episode 269, Reward 12.35
Episode 270, Reward 6.35
Episode 270, Reward 24.0
Episode 270, Reward 112.35
Episode 270, Reward 24.0
Episode 270, Reward 7.4
